"run","generation","bestFitness","meanFitness","standardDeviationFitness","meanProgramLength","meanEffectiveProgramLength"
"0","0","0.25","0.76775","0.5636909059937057","59.484","1.769"
"0","1","0.25","0.829","0.6266051388234911","59.743","2.065"
"0","2","0.25","0.887","0.671644251073434","60.015","2.314"
"0","3","0.25","0.9605","0.7377768971714911","60.287","2.557"
"0","4","0.25","1.029","0.7945338255857964","60.562","2.833"
"0","5","0.25","1.08175","0.8253813891165716","60.825","3.185"
"0","6","0.25","1.13025","0.8514531328851828","61.077","3.415"
"0","7","0.25","1.183","0.8981987530608216","61.345","3.68"
"0","8","0.25","1.25","0.9340770846134703","61.593","3.971"
"0","9","0.25","1.29675","0.9944857653581524","61.882","4.184"
"0","10","0.25","1.33725","1.0225335874679196","62.101","4.322"
"0","11","0.25","1.3725","1.0426498693233441","62.335","4.519"
"0","12","0.25","1.42775","1.0724236278169228","62.567","4.775"
"0","13","0.25","1.47975","1.1095730879486883","62.781","4.955"
"0","14","0.25","1.50625","1.1231756040352776","63.037","5.14"
"0","15","0.25","1.529","1.1344752090724688","63.297","5.428"
"0","16","0.25","1.56075","1.1416531598957689","63.536","5.548"
"0","17","0.25","1.6125","1.1707236010263116","63.775","5.818"
"0","18","0.25","1.663","1.1872472362570476","64.01","6.009"
"0","19","0.25","1.69225","1.216800081155494","64.284","6.242"
"0","20","0.25","1.73275","1.2213782941824474","64.532","6.39"
"0","21","0.0","1.7535","1.2540385759616757","64.757","6.533"
"0","22","0.0","1.7535","1.2540385759616757","64.757","6.533"
