"run","generation","bestFitness","meanFitness","standardDeviationFitness","meanProgramLength","meanEffectiveProgramLength"
"0","10","0.23504303482973352","3.99999960000191E54","2.5295056276525175E56","60.99","3.3865"
"0","20","0.23504303482973352","1.0946151114987737E36","6.782914585662953E37","61.814","4.11875"
"0","30","0.23504303482973352","2.2232950917604432E34","1.4059592966445428E36","62.63475","4.7865"
"0","40","0.23504303482973352","1.0310910688110662E30","6.430562569990884E31","63.397","5.3865"
"0","50","0.23504303482973352","7.585292494130395E27","4.398981588305255E29","64.20075","5.995"
"0","60","0.23504303482973352","5.521979117011053E26","1.0645617006478447E28","64.98525","6.43925"
"0","70","0.23504303482973352","2.500001500270308E38","1.5809421239410003E40","65.7555","6.8085"
"0","80","0.23504303482973352","5.965650103934559E26","1.2316691645460955E28","66.53075","7.256"
"0","90","0.23504303482973352","1.0000011000012361E39","6.323771657649127E40","67.31225","7.50625"
"0","100","0.23504303482973352","7.05451449532596E26","1.1559040985348541E28","68.15475","7.7485"
"0","110","0.23504303482973352","6.391595228005534E39","4.041894428916572E41","68.9375","8.01025"
"0","120","0.23504303482973352","6.401210616474494E39","4.04189748212456E41","69.68375","8.08475"
"0","130","0.23504303482973352","2.500003000767292E38","1.5809430725064266E40","70.44475","8.281"
"0","140","0.23504303482973352","2.5000030000670142E38","1.5809430725065712E40","71.2405","8.4945"
"0","150","0.23504303482973352","9.442887876484955E26","1.0855879395226436E28","72.043","8.58575"
"0","160","0.23504303482973352","4.98629408476684E27","1.857660263441432E29","72.88725","8.845"
"0","170","0.23504303482973352","2.1721477686995672E28","1.0640307263532891E30","73.724","8.88875"
"0","180","0.23504303482973352","5.76000345600113E41","3.642490653560667E43","74.55375","8.9695"
"0","190","0.23504303482973352","3.69822190697112E35","2.338668506840094E37","75.4","9.05425"
"0","200","0.23504303482973352","6.123177654590947E37","3.872153470754517E39","76.209","9.133"
"0","210","0.23504303482973352","1.0961486290138178E27","1.0475631799575077E28","77.06275","9.21025"
