"run","generation","bestFitness","meanFitness","standardDeviationFitness","meanProgramLength","meanEffectiveProgramLength"
"0","10","0.4113460478456804","6.334815974721297E41","3.16818985937629E43","60.74175","3.666"
"0","20","0.23504303482973352","3.69822713138697E35","2.3386717809690614E37","61.6175","4.45275"
"0","30","0.23504303482973352","1.6900116906149283E27","3.4901337779246033E28","62.48025","5.17775"
"0","40","0.23504303482973352","1.2195540658117783E54","7.712172952954148E55","63.38625","5.79225"
"0","50","0.23504303482973352","2.9679753879867256E28","1.203971280771032E30","64.25425","6.331"
"0","60","0.23504303482973352","2.6927060056726447E28","1.1822288294795304E30","65.129","6.81825"
"0","70","0.23504303482973352","9.706692601139075E27","3.7266671429929934E29","65.994","7.08125"
"0","80","0.23504303482973352","1.3798726220226678E28","4.4795897236038175E29","66.8365","7.46275"
"0","90","0.23504303482973352","7.502008808547424E27","2.5454423001146723E29","67.69025","7.8425"
"0","100","0.23504303482973352","2.4332441500869675E27","3.473214017417956E28","68.5275","8.045"
"0","110","0.23504303482973352","2.0373486409351658E27","2.5980170480136905E28","69.357","8.445"
"0","120","0.23504303482973352","5.91112110329372E27","2.1218917061306784E29","70.193","8.64"
"0","130","0.23504303482973352","3.573995174152257E27","8.927610347735503E28","71.069","8.76725"
"0","140","0.23504303482973352","3.3582891268763725E27","7.450356096832208E28","71.916","8.71375"
"0","150","0.23504303482973352","2.5396195530389062E39","1.4316958300967121E41","72.76075","8.8505"
"0","160","0.23504303482973352","1.9230771175769164E37","8.598111977542445E38","73.62375","9.04175"
"0","170","0.23030363743292281","2.7524049279847326E38","1.5851524487745816E40","74.5055","9.1875"
"0","180","0.23030363743292281","2.7524049280013104E38","1.5851524487745937E40","75.394","9.2435"
"0","190","0.23030363743292281","1.0444716742109079E39","6.325345137423496E40","76.2865","9.38975"
"0","200","0.23030363743292281","1.9230780781164993E37","8.598116276600243E38","77.1865","9.4205"
"0","210","0.23030363743292281","7.249067325937079E27","1.305090777501707E29","78.06675","9.52575"
"0","220","0.23030363743292281","6.703827203973531E27","9.62081055008792E28","78.9815","9.53175"
"0","230","0.23030363743292281","4.847634005048726E27","6.1420787470777635E28","79.9025","9.6525"
"0","240","0.202080637094153","1.950231692659428E40","1.2332806337792188E42","80.79325","9.75825"
"0","250","0.202080637094153","1.0000000000053017E39","6.32376470150504E40","81.615","9.834"
"0","260","0.14667117308356015","6.499993920003328E40","4.0476837670862134E42","82.4625","9.9105"
"0","270","0.19230639476859382","5.098858997507E27","6.297124101681511E28","83.30825","9.88825"
"0","280","0.19230639476859382","3.5291373558809757E27","3.2551907185693393E28","84.139","9.95475"
"0","290","0.19230639476859382","3.9093386479214075E27","4.191463528350572E28","84.9665","10.08025"
"0","300","0.19230639476859382","9.615401259484869E36","6.0805535048419306E38","85.799","10.13475"
"0","310","0.19230639476859382","4.5237386360922043E27","4.929462088180639E28","86.6175","10.2555"
"0","320","0.19230639476859382","2.5000015001667503E38","1.5809421239419029E40","87.46575","10.30475"
"0","330","0.12073984877432739","9.615378850117503E36","6.080539333893709E38","88.28975","10.39825"
"0","330","0.12073984877432739","9.615378850117503E36","6.080539333893709E38","88.28975","10.39825"
