"run","generation","bestFitness","meanFitness","standardDeviationFitness","meanProgramLength","meanEffectiveProgramLength"
"0","0","0.4113460478456804","3.950305347941405E149","1.2485714809186126E151","60.726","2.686"
"0","1","0.4113460478456804","3.950305347941405E149","1.2485714809186133E151","60.747","2.748"
"0","2","0.4113460478456804","3.950305347941405E149","1.248571480918614E151","60.78","2.946"
"0","3","0.4113460478456804","3.950305347941405E149","1.2485714809186145E151","60.813","2.995"
"0","4","0.4113460478456804","3.950305347941405E149","1.2485714809186149E151","60.848","3.092"
"0","5","0.41134604784568035","3.950305347941405E149","1.2485714809186158E151","60.884","3.21"
"0","6","0.41134604784568035","3.950305347941405E149","1.2485714809186162E151","60.915","3.211"
"0","7","0.41134604784568035","3.950305347941405E149","1.2485714809186166E151","60.95","3.312"
"0","8","0.41134604784568035","3.950305347941405E149","1.2485714809186172E151","60.97","3.36"
"0","9","0.41134604784568035","3.950305347941405E149","1.2485714809186178E151","61.004","3.524"
"0","10","0.41134604784568035","3.950305347941405E149","1.2485714809186181E151","61.03","3.548"
"0","11","0.41134604784568035","3.950305347941405E149","1.2485714809186184E151","61.069","3.579"
"0","12","0.41134604784568035","3.950305347941405E149","1.2485714809186188E151","61.096","3.688"
"0","13","0.41134604784568035","3.950305347941405E149","1.2485714809186193E151","61.143","3.804"
"0","14","0.41134604784568035","3.950305347941405E149","1.2485714809186196E151","61.175","3.992"
"0","15","0.41134604784568035","3.950305347941405E149","1.24857148091862E151","61.21","4.108"
"0","16","0.41134604784568035","3.950305347941405E149","1.2485714809186203E151","61.245","4.205"
"0","17","0.41134604784568035","3.950305347941405E149","1.2485714809186204E151","61.273","4.242"
"0","18","0.41134604784568035","3.950305347941405E149","1.2485714809186207E151","61.305","4.231"
"0","19","0.41134604784568035","3.950305347941405E149","1.248571480918621E151","61.336","4.391"
"0","20","0.41134604784568035","3.950305347941405E149","1.2485714809186213E151","61.369","4.477"
"0","21","0.41134604784568035","3.950305347941405E149","1.2485714809186214E151","61.398","4.577"
"0","22","0.41134604784568035","3.950305347941405E149","1.2485714809186217E151","61.436","4.654"
"0","23","0.41134604784568035","3.950305347941405E149","1.2485714809186219E151","61.469","4.85"
"0","24","0.41134604784568035","3.950305347941405E149","1.2485714809186222E151","61.501","4.917"
"0","25","0.41134604784568035","3.950305347941405E149","1.2485714809186223E151","61.532","4.984"
"0","26","0.41134604784568035","3.950305347941405E149","1.2485714809186225E151","61.566","5.064"
"0","27","0.41134604784568035","3.950305347941405E149","1.2485714809186228E151","61.591","5.115"
"0","28","0.41134604784568035","3.950305347941405E149","1.2485714809186229E151","61.629","5.249"
"0","29","0.41134604784568035","3.950305347941405E149","1.248571480918623E151","61.654","5.303"
"0","30","0.41134604784568035","3.950305347941405E149","1.2485714809186233E151","61.69","5.464"
"0","31","0.41134604784568035","3.950305347941405E149","1.2485714809186235E151","61.72","5.518"
"0","32","0.41134604784568035","3.950305347941405E149","1.2485714809186236E151","61.752","5.599"
"0","33","0.41134604784568035","3.950305347941405E149","1.2485714809186236E151","61.782","5.636"
"0","34","0.41134604784568035","3.950305347941405E149","1.2485714809186238E151","61.82","5.749"
"0","35","0.41134604784568035","3.950305347941405E149","1.2485714809186238E151","61.845","5.83"
"0","36","0.41134604784568035","3.950305347941405E149","1.2485714809186239E151","61.873","5.855"
"0","37","0.41134604784568035","3.950305347941405E149","1.248571480918624E151","61.908","5.861"
"0","38","0.41134604784568035","3.950305347941405E149","1.248571480918624E151","61.93","5.953"
"0","39","0.41134604784568035","3.950305347941405E149","1.2485714809186242E151","61.971","6.098"
"0","40","0.41134604784568035","3.950305347941405E149","1.2485714809186242E151","62.004","6.236"
"0","41","0.41134604784568035","3.950305347941405E149","1.2485714809186244E151","62.038","6.385"
"0","42","0.41134604784568035","3.950305347941405E149","1.2485714809186245E151","62.074","6.446"
"0","43","0.41134604784568035","3.950305347941405E149","1.2485714809186245E151","62.11","6.488"
"0","44","0.41134604784568035","3.950305347941405E149","1.2485714809186245E151","62.14","6.598"
"0","45","0.41134604784568035","3.950305347941405E149","1.2485714809186245E151","62.177","6.767"
"0","46","0.41134604784568035","3.950305347941405E149","1.2485714809186246E151","62.217","6.788"
"0","47","0.41134604784568035","3.950305347941405E149","1.2485714809186246E151","62.245","6.809"
"0","48","0.41134604784568035","3.950305347941405E149","1.2485714809186246E151","62.278","6.926"
"0","49","0.41134604784568035","3.950305347941405E149","1.2485714809186248E151","62.311","6.932"
"0","50","0.41134604784568035","3.950305347941405E149","1.2485714809186248E151","62.339","6.973"
"0","51","0.41134604784568035","3.950305347941405E149","1.2485714809186248E151","62.367","7.114"
"0","52","0.41134604784568035","3.950305347941405E149","1.2485714809186248E151","62.398","7.144"
"0","53","0.41134604784568035","3.950305347941405E149","1.248571480918625E151","62.432","7.256"
"0","54","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.456","7.318"
"0","55","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.487","7.318"
"0","56","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.524","7.278"
"0","57","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.554","7.323"
"0","58","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.597","7.449"
"0","59","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.621","7.564"
"0","60","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.658","7.702"
"0","61","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.688","7.775"
"0","62","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.72","7.832"
"0","63","0.41134604784568035","3.950305347941405E149","1.2485714809186251E151","62.759","7.972"
"0","64","0.41134604784568035","4.602751021986504E150","1.3356562246621581E152","62.788","8.089"
