"run","generation","bestFitness","meanFitness","standardDeviationFitness","meanProgramLength","meanEffectiveProgramLength"
"0","10","0.4113460478456804","3.661542086160636E54","2.2768804257339535E56","59.81825","3.42825"
"0","20","0.4113460478456804","2.878420714684675E61","1.7131653701819478E63","60.21375","4.23175"
"0","30","0.4113460478456804","6.153848615388677E52","3.8915490652401096E54","60.62875","4.7885"
"0","40","0.4113460478456804","6.153848615388677E52","3.89154906524011E54","61.03675","5.27425"
"0","50","0.40090116065460124","2.598805859580808E27","8.527885002756589E28","61.45225","5.783"
"0","60","0.23504303482973352","7.952827074763507E27","4.4311498132231085E29","61.88125","6.286"
"0","70","0.23504303482973352","2.990419599764046E26","7.551911054524085E27","62.33825","6.693"
"0","80","0.23504303482973352","1.665014087353852E26","4.575454231399822E27","62.80825","6.92125"
"0","90","0.23504303114488423","6.920776452191602E27","3.981618894473926E29","63.24875","7.32575"
"0","100","0.23504303114488423","6.050231685633756E26","2.1317173215596464E28","63.68675","7.7055"
"0","110","0.23504303114488423","7.451773971076502E26","2.4541563188711153E28","64.151","8.126"
"0","120","0.23504291457985121","7.132633214070907E26","2.2296122478401903E28","64.56975","8.6025"
"0","130","0.23504291457985121","2.6236607040146576E27","8.477823407893425E28","64.99025","8.968"
"0","140","0.2350427943299473","1.626572717673308E27","5.807522060198145E28","65.45175","9.33675"
"0","150","0.23504291457911447","1.6166278957297923E27","5.797987893924392E28","65.8455","9.53625"
"0","160","0.23504291457911447","6.662784005940022E40","4.213387831051438E42","66.26425","9.89925"
"0","170","0.23504291457911447","1.3934238869312075E27","3.0765296645691874E28","66.6825","10.0635"
"0","180","0.23504291457911447","1.4905066955226552E27","3.3861194733603725E28","67.1005","10.195"
"0","190","0.23504291457911447","4.915336170455352E26","6.982834995936553E27","67.54975","10.43"
"0","200","0.23337869923647667","3.9551023265971386E40","2.5011136483774828E42","68.001","10.56575"
"0","210","0.23337869923647667","2.503697226338348E38","1.580941687974027E40","68.39875","10.7525"
"0","220","0.23337869923647667","8.402038034185195E26","2.3453661870156324E28","68.84","10.89775"
"0","230","0.23337869923647667","4.9440596928146215E26","5.187683614545385E27","69.2595","11.18125"
"0","240","0.2333478135861711","7.854442924472835E27","3.810574237965618E29","69.706","11.3405"
"0","250","0.2333478135861711","1.3140312557657516E28","5.046358573722095E29","70.135","11.442"
"0","260","0.23334781355071552","4.3867080173740325E27","1.402138592457431E29","70.56225","11.65275"
"0","270","0.2333477971449735","3.3074122675978034E27","1.102495934189105E29","71.0035","11.7665"
"0","280","0.17450595575301509","1.1597568530248212E27","1.6190008740040854E28","71.42575","11.81125"
"0","290","0.17450595575301509","1.2483983657802987E27","1.6484845198335129E28","71.85475","11.96975"
"0","300","0.1602394591962973","1.4792892041043918E36","9.354676833770638E37","72.2505","12.11875"
"0","310","0.1602394591962973","2.6627252643499E27","8.543462478441038E28","72.66775","12.2745"
"0","320","0.1602394591962973","2.8241746285545485E27","8.558025517021581E28","73.0765","12.36875"
"0","330","0.1602394591962973","2.9906377866551513E27","8.585504467888765E28","73.4725","12.4005"
"0","340","0.1602394591962973","2.795228318089942E56","1.7676366170584642E58","73.92","12.479"
"0","350","0.1602394591962973","2.4038471154090265E38","1.5201363536139889E40","74.32375","12.44525"
